节点编号,路口横坐标,路口纵坐标
1101,54.181025,52.29183333
1102,54.099225,52.1951
1103,54.0994,52.1482
1104,54.304575,51.94243333
1105,54.34555,51.9407
1106,54.486525,51.94413333
1107,54.52735,51.94513333
1108,54.59965,51.94396667
1109,54.759275,52.05433333
1110,54.7554,52.16533333
1111,54.588325,52.3009
1112,54.496175,52.2745
1113,54.3355,52.27223333
1114,56.459375,50.8989
1115,56.04435,51.17436667
1116,55.842425,51.30356667
1117,55.131675,51.75923333
1118,55.467925,51.53526667
1119,55.84395,51.26213333
1120,55.9793,51.1734
1121,56.4371,50.86293333
1122,56.48665,50.92246667
1123,56.42815,50.80873333
1124,56.464675,50.72786667
1125,56.561425,50.68796667
1126,56.6778,50.75356667
1127,56.694775,50.8129
1128,56.6669,50.89616667
1129,56.563225,50.9454
1130,51.8747,47.42446667
1131,53.417,47.7352
1132,53.79955,47.73913333
1133,54.32785,47.7478
1134,54.425375,47.74966667
1135,54.455325,47.75016667
1136,54.521375,47.75213333
1137,54.6554,47.75586667
1138,54.8225,47.7559
1139,55.310875,47.76376667
1140,55.48775,47.76543333
1141,55.747325,48.00453333
1142,55.77945,48.0419
1143,57.806675,50.03986667
1144,57.59545,50.16923333
1145,57.284325,50.36493333
1146,58.2829,50.44783333
1147,58.201,50.4088
1148,57.274525,49.5259
1149,56.998925,49.2597
1150,56.931125,49.19926667
1151,56.343575,48.64823333
1152,56.028225,48.34446667
1153,55.749525,48.0814
1154,52.96415,50.87023333
1155,52.9164,50.85516667
1156,52.852675,50.74643333
1157,52.88025,50.674
1158,52.9827,50.62846667
1159,53.07435,50.67023333
1160,53.104225,50.76513333
1161,53.06195,50.8412
1162,54.422125,49.3801
1163,54.776675,48.98523333
1164,55.157625,48.6101
1165,55.4509,48.31386667
1166,55.716825,48.0455
1167,50.6758,45.50123333
1168,50.8921,45.91543333
1169,51.008575,46.1434
1170,51.126725,46.3783
1171,51.13835,46.40316667
1172,51.150425,46.4263
1173,51.1614,46.4487
1174,51.2943,46.7066
1175,51.428175,46.96636667
1176,51.712275,47.34046667
1177,51.075025,43.54333333
1178,51.336275,43.54646667
1179,51.578825,43.55066667
1180,51.83035,43.55293333
1181,52.211675,43.55866667
1182,52.4846,43.56203333
1183,52.77335,43.57033333
1184,53.37095,43.58056667
1185,53.772025,43.58416667
1186,53.945825,43.5836
1187,54.4901,43.5948
1188,54.5176,43.59436667
1189,48.3837,47.6924
1190,48.5608,47.60923333
1191,42.740625,50.04023333
1192,43.45055,50.05343333
1193,43.91005,49.82553333
1194,45.419625,49.11103333
1195,45.985825,48.84693333
1196,51.269525,56.74066667
1197,50.766375,56.9134
1198,49.41725,57.12773333
1199,48.759775,47.5172
1200,51.86545,47.465
1201,51.728075,47.59833333
1202,51.6913,47.5887
1203,51.661525,47.5043
1204,51.866175,47.41796667
1205,56.04575,47.71536667
1206,56.0072,47.69616667
1207,55.572125,47.47673333
1208,55.3218,47.4686
1209,54.825825,47.45963333
1210,54.5277,47.45426667
1211,58.362675,47.9887
1212,57.9813,47.81293333
1213,57.629475,47.65076667
1214,57.42845,47.5636
1215,57.1916,47.46046667
1216,56.854125,47.3134
1217,56.474175,47.14786667
1218,58.945675,49.0889
1219,58.392175,48.834
1220,55.29295,48.1141
1221,55.3057,47.8105
1222,55.3263,47.19986667
1223,55.332325,46.90986667
1224,55.33165,46.6173
1225,55.33075,46.31536667
1226,55.335175,46.0564
1227,55.37815,45.90903333
1228,59.414025,48.4461
1229,59.296025,48.39326667
1230,59.155275,48.3321
1231,58.75005,48.1573
1232,58.507275,48.05116667
1233,52.3672,47.1842
1234,53.066975,46.86873333
1235,53.4327,46.8764
1236,53.481325,46.87806667
1237,53.8125,46.88026667
1238,54.439525,46.8958
1239,54.46925,46.8966
1240,54.533,46.89773333
1241,54.83195,46.90226667
1242,55.587125,46.91476667
1243,55.94165,46.91886667
1244,56.442325,47.13256667
1245,55.030175,48.49863333
1246,54.507375,48.4923
1247,52.453875,25.74286667
1248,52.44595,26.6803
1249,52.444425,26.7839
1250,52.379225,29.1755
1251,52.916375,30.5682
1252,53.315875,26.79306667
1253,53.319975,26.6932
1254,53.324925,26.26513333
1255,43.366975,57.27376667
1256,43.417925,57.27893333
1257,43.4898,57.28323333
1258,38.6621,36.9991
1259,38.74365,37.0012
1260,39.149175,37.0117
1261,39.3089,37.01453333
1262,40.0648,37.028
1263,50.703175,22.608
1264,50.238275,21.86726667
1265,49.68745,20.62373333
1266,49.6791,20.58473333
1267,42.4641,50.3115
1268,42.454725,50.9576
1269,42.45065,51.2389
1270,42.71805,53.0657
1271,38.5439,37.1528
1272,38.521575,37.18363333
1273,38.01805,37.87366667
1274,37.52815,38.53983333
1275,15.084325,31.51866667
1276,13.79605,31.23616667
1277,10.64805,30.87213333
1278,13.805875,31.16346667
1279,13.670875,32.3917
1280,13.550825,33.47216667
1281,13.510175,33.78373333
1282,13.50415,33.82983333
1283,15.2135,31.36896667
1284,15.2926,31.3561
1285,15.5037,31.55393333
1286,15.318525,31.7565
1287,15.259825,31.7553
1288,15.1083,31.46646667
1289,43.942625,26.626
1290,43.9337,27.20763333
1291,43.90135,29.0523
1292,40.9909,25.3811
1293,40.96055,25.43086667
1294,40.9384,25.46246667
1295,39.4888,27.5305
1296,38.960375,28.27333333
1297,38.350975,29.18376667
1298,47.682275,29.10446667
1299,37.258775,25.64373333
1300,37.86415,26.14596667
1301,40.0764,27.9072
1302,45.86145,29.08356667
1303,46.85415,29.09496667
1304,48.848875,29.1195
1305,48.886525,29.12
1306,49.39065,29.13176667
1307,50.084675,29.14793333
1308,53.780425,29.2055
1309,54.75855,29.21686667
1310,54.804725,29.2165
1311,54.836925,29.21536667
1312,56.456875,29.26663333
1313,57.85635,29.58143333
1314,57.982525,29.60433333
1315,58.9587,29.59236667
1316,58.982025,29.59186667
1317,60.344925,29.5699
1318,45.3199,41.95673333
1319,45.39945,41.91963333
1320,46.118975,42.53126667
1321,45.688975,42.17933333
1322,45.3755,41.58266667
1323,45.3437,41.06606667
1324,52.6408,52.78936667
1325,52.638325,53.27393333
1326,52.649925,53.7815
1327,52.6615,54.5177
1328,52.69985,56.36086667
1329,52.702575,56.4797
1330,52.71075,56.8392
1331,52.723275,57.38913333
1332,52.731075,58.29966667
1333,52.7359,58.704
1334,52.75055,59.08976667
1335,52.76225,59.532
1336,52.773975,60.3033
1337,52.793525,61.5798
1338,52.768275,61.84996667
1339,44.5733,63.83833333
1340,44.2817,62.8638
1341,44.21335,61.63883333
1342,45.547825,41.93086667
1343,45.4345,41.99176667
1344,46.1215,41.61566667
1345,45.9478,41.85373333
1346,45.83745,41.94763333
1347,45.8549,42.0264
1348,52.5961,52.78666667
1349,52.5965,52.49486667
1350,42.887975,42.39273333
1351,44.2269,42.54006667
1352,37.908975,53.41716667
1353,38.554625,52.0635
1354,38.5849,50.02093333
1355,38.5846,49.9857
1356,52.60285,52.1418
1357,52.6175,51.47066667
1358,52.6501,51.12103333
1359,45.73895,41.76363333
1360,46.321425,41.15196667
1361,46.148725,41.56043333
1362,52.5983,52.4289
1363,52.23625,52.2878
1364,52.09975,52.23576667
1365,46.87725,41.83183333
1366,45.60495,41.99423333
1367,34.102075,34.14633333
1368,34.070225,34.18203333
1369,33.5995,34.8581
1370,33.09845,35.54376667
1371,33.057125,35.60923333
1372,32.51525,36.38546667
1373,25.82515,19.51543333
1374,24.83895,20.44646667
1375,32.11095,30.28606667
1376,26.7535,27.5042
1377,26.05965,27.14073333
1378,63.607125,48.5954
1379,64.43895,48.68323333
1380,64.57745,48.69576667
1381,64.608925,48.70046667
1382,64.7778,48.71806667
1383,65.6405,48.85096667
1384,64.6054,48.7833
1385,64.569975,48.78033333
1386,53.9596,42.9928
1387,53.953075,43.28676667
1388,71.242925,52.3674
1389,68.315175,52.22303333
1390,67.41735,52.21786667
1391,67.297525,52.21716667
1392,66.53465,52.21113333
1393,65.91505,52.20623333
1394,65.49665,52.20293333
1395,65.037975,52.1993
1396,64.272775,52.19326667
1397,63.6852,52.18986667
1398,63.34585,52.14466667
1399,52.08155,48.65066667
1400,56.593825,46.33163333
1401,56.598875,46.07183333
1402,56.8809,45.36716667
1403,57.02515,45.07783333
1404,53.417075,47.78043333
1405,57.918175,51.9261
1406,57.51285,51.5617
1407,57.267875,51.3685
1408,57.03185,51.18393333
1409,56.08765,50.43053333
1410,55.85745,50.42593333
1411,55.14835,50.4145
1412,54.445775,50.41176667
1413,62.107475,51.00166667
1414,62.09535,51.04466667
1415,53.395575,43.7784
1416,53.376325,43.27846667
1417,53.378925,42.98296667
1418,53.38355,42.69816667
1419,55.828075,52.2827
1420,55.83975,51.8969
1421,55.84205,51.53
1422,55.84695,51.1724
1423,55.858575,50.81136667
1424,55.860425,50.23923333
1425,55.8677,49.84596667
1426,56.07635,49.31386667
1427,56.202775,48.981
1428,62.040775,51.87713333
1429,62.0194,52.1989
1430,62.531775,53.96746667
1431,56.5548,51.1775
1432,56.54595,51.5447
1433,56.538875,51.9068
1434,56.530025,52.28416667
1435,52.2732,49.6716
1436,53.003825,49.6764
1437,53.360975,49.68496667
1438,53.72855,49.69376667
1439,54.0721,49.69963333
1440,54.420325,49.70336667
1441,63.684375,52.10436667
1442,55.103225,45.7761
1443,53.7022,50.76903333
1444,54.40005,50.78183333
1445,54.4407,50.7828
1446,62.607775,52.13956667
1447,59.945825,51.9593
1448,59.43745,51.9462
1449,58.698025,51.93523333
1450,58.541125,51.9338
1451,58.0226,51.92906667
1452,57.249575,51.91916667
1453,56.90075,51.9162
1454,56.195075,51.9
1455,55.1277,51.89333333
1456,54.977725,51.88936667
1457,55.1527,49.57886667
1458,55.153725,49.71516667
1459,55.149975,50.0712
1460,55.142825,50.79333333
1461,54.52815,43.00626667
1462,54.505275,43.00546667
1463,52.783725,42.97143333
1464,52.220875,42.95926667
1465,51.841275,42.95203333
1466,51.5888,42.94946667
1467,51.347675,42.94443333
1468,51.083675,42.94226667
1469,52.615075,50.37843333
1470,52.2959,50.05993333
1471,55.683875,50.07653333
1472,55.29455,49.71773333
1473,64.27555,52.1124
1474,85.8223,46.00946667
1475,85.8466,46.03106667
1476,87.8047,47.04056667
1477,88.891775,48.65163333
1478,88.516625,50.11706667
1479,87.92865,47.50933333
1480,87.9448,47.44296667
1481,85.6538,46.18946667
1482,85.26605,45.81316667
1483,84.5727,45.17316667
1484,87.991925,47.71473333
1485,88.045175,47.9524
1486,88.21675,48.7147
1487,88.313375,47.80466667
1488,87.958975,47.579
1489,71.98725,22.50613333
1490,74.649275,25.10053333
1491,86.02375,46.1796
1492,87.382725,45.2188
1493,86.999375,46.98676667
1494,85.682125,46.20813333
1495,87.927375,47.4395
1496,72.16585,26.73246667
1497,71.3253,25.8197
1498,47.754825,40.91643333
1499,47.753325,41.0185
1500,47.742225,41.768
1501,47.7418,41.7994
1502,54.59505,39.122
1503,54.245775,39.11563333
1504,54.027175,39.11436667
1505,53.445125,39.1105
1506,52.852,39.0991
1507,52.2899,39.0923
1508,51.661925,39.07896667
1509,49.256725,39.42616667
1510,48.91505,39.1138
1511,48.73585,41.78256667
1512,48.73855,41.8109
1513,57.876825,49.9615
1514,58.080225,49.7533
1515,58.26405,49.40246667
1516,58.38705,47.1253
1517,58.772425,46.0813
1518,58.807925,46.0311
1519,59.324125,45.29663333
1520,60.0188,44.29866667
1521,60.204425,44.03246667
1522,60.593775,43.38966667
1523,55.030725,13.7278
1524,54.227,12.38636667
1525,53.895775,11.43026667
1526,53.90035,10.79916667
1527,56.9185,49.23153333
1528,56.7838,49.57426667
1529,56.5807,50.1015
1530,56.5667,50.44213333
1531,54.82425,25.6915
1532,54.838375,24.78316667
1533,54.896525,22.42133333
1534,54.92295,21.3989
1535,54.94715,19.97966667
1536,54.947875,19.94006667
1537,54.977025,18.1864
1538,56.98375,50.2373
1539,55.413375,11.3274
1540,53.91685,11.6369
1541,54.18435,12.30023333
1542,55.078225,11.50036667
1543,55.091375,12.8469
1544,55.1784,12.97933333
1545,51.687725,9.616466667
1546,53.9551,10.64783333
1547,54.97865,12.81026667
1548,39.5461,79.62286667
1549,37.75995,78.8513
1550,53.947,10.81206667
1551,55.140325,13.8447
1552,53.893175,10.59953333
1553,53.856975,10.66193333
1554,88.322025,51.57
1555,87.348125,51.8359
1556,86.523875,52.17833333
1557,88.0066,50.173
1558,87.20515,50.16486667
1559,86.25485,50.16796667
1560,85.223275,50.1664
1561,84.007125,50.17216667
1562,83.975125,50.16813333
1563,83.930475,50.16246667
1564,83.88365,50.15653333
1565,82.7851,50.17713333
1566,81.679875,50.18183333
1567,80.353725,50.1757
1568,80.18185,50.177
1569,80.001725,50.17833333
1570,80.34325,49.2431
1571,84.484775,52.07506667
1572,85.24785,51.64866667
1573,86.2583,51.63363333
1574,81.66335,44.89553333
1575,81.6638,45.08253333
1576,81.65595,45.8627
1577,81.669875,49.2431
1578,87.24285,47.07353333
1579,87.541725,45.73836667
1580,89.436675,48.3292
1581,87.200425,50.98283333
1582,87.20355,49.23693333
1583,85.2254,51.00526667
1584,85.2104,49.2552
1585,85.211725,48.19886667
1586,85.208875,47.01783333
1587,85.546875,46.60386667
1588,88.348125,49.49513333
1589,86.74285,47.80006667
1590,86.2452,48.20376667
1591,84.016175,48.2132
1592,83.984175,48.21263333
1593,83.9478,48.212
1594,83.8927,48.19793333
1595,84.002625,47.00743333
1596,83.970625,47.00693333
1597,83.93425,47.00636667
1598,86.2527,50.99143333
1599,88.214475,50.9825
1600,87.940775,47.70116667
1601,78.96325,45.875
1602,79.012275,45.8744
1603,79.080775,45.87423333
1604,80.33835,45.8713
1605,83.879325,45.80276667
1606,83.907,45.8062
1607,83.9598,45.8054
1608,84.0028,45.81813333
1609,87.558525,49.07533333
1610,88.30635,51.48436667
1611,87.5601,66.3453
1612,87.59775,66.135
1613,65.113125,93.16583333
1614,67.3107,91.11843333
1615,86.371425,65.9953
1616,88.931025,67.2657
1617,89.054,66.6265
1618,87.786675,65.0887
1619,87.262675,68.00443333
1620,86.338775,66.031
1621,87.81855,65.1084
1622,88.915925,66.48246667
1623,88.8753,66.52503333
1624,87.633475,66.15446667
1625,87.08665,69.2366
1626,86.02915,73.68336667
1627,63.966475,95.0807
1628,63.999075,94.73536667
1629,86.175175,65.8694
1630,67.804625,90.57153333
1631,64.074025,94.46886667
1632,67.8241,90.60146667
1633,67.3335,91.14093333
1634,63.667175,94.35493333
1635,63.384325,94.3496
1636,69.5699,88.66013333
1637,70.434425,87.69763333
1638,73.1683,85.19653333
1639,76.506175,82.97653333
1640,65.439225,93.2701
1641,64.199375,94.1634
1642,87.594125,66.35963333
1643,62.173875,93.05033333
1644,18.313825,19.72146667
1645,18.101775,20.0408
1646,62.26595,93.04583333
1647,41.1646,80.2704
1648,39.321,78.83313333
1649,38.956075,78.62453333
1650,39.655425,79.63716667
1651,40.491225,79.9848
1652,42.975,80.7211
1653,39.2912,78.77456667
1654,39.55245,79.59233333
1655,39.648325,79.6672
1656,10.178225,47.29156667
1657,17.91745,59.8444
1658,18.917525,60.92453333
1659,19.11375,61.13096667
1660,14.744525,21.0593
1661,16.086725,21.8036
1662,16.809275,22.07096667
1663,19.084525,61.1573
1664,10.143925,47.29473333
1665,10.106275,47.12526667
1666,19.20445,61.28363333
1667,37.263025,79.29946667
1668,38.08025,78.15183333
1669,10.06955,47.12813333
1670,8.601475,41.44733333
1671,7.90295,37.7477
1672,38.450075,77.88256667
1673,38.8174,78.5254
1674,19.239525,61.2633
1675,26.414225,68.93263333
1676,38.80665,78.54336667
1677,37.7387,78.7391
1678,17.000725,21.54836667
1679,17.681525,21.82326667
1680,37.42995,54.96206667
1681,36.56525,55.74013333
1682,33.109875,58.89593333
1683,32.107775,59.53213333
1684,20.40865,62.5703
1685,19.61495,60.31753333
1686,19.935625,60.6975
1687,19.91145,60.6707
1688,19.94695,60.6481
1689,19.967725,60.67613333
1690,19.025725,61.288
1691,21.795725,59.6608
1692,21.98975,59.6155
1693,22.279825,59.54746667
1694,22.9154,59.4016
1695,23.701025,59.2203
1696,24.32275,59.07706667
1697,26.137325,58.85286667
1698,28.2108,59.7848
1699,29.270475,59.84873333
1700,30.349125,59.70486667
1701,31.7443,59.53566667
1702,19.392725,61.4867
1703,37.596175,78.7787
1704,37.6168,78.75336667
1705,37.7811,78.82716667
1706,37.348425,78.6719
1707,30.251725,72.98826667
1708,37.513725,78.70636667
1709,37.51415,78.74423333
1710,38.000775,78.91136667
1711,37.353775,78.63613333
1712,22.27505,13.03896667
1713,22.344925,12.92053333
1714,30.1806,18.0874
1715,27.635825,16.46203333
1716,26.663425,15.85213333
1717,25.661925,15.20546667
1718,25.32595,14.98853333
1719,24.439925,14.3855
1720,24.3871,14.35513333
1721,24.33575,14.32276667
1722,22.728125,13.26423333
1723,19.9621,11.42813333
1724,22.377325,12.93743333
1725,22.3081,13.05723333
1726,21.55455,14.3219
1727,24.991275,6.825366667
1728,25.60485,3.219366667
1729,86.22425,16.60766667
1730,86.022275,16.3791
1731,85.337275,39.37466667
1732,85.61375,39.949
1733,84.00395,36.95993333
1734,84.1866,37.25633333
1735,85.178275,39.04956667
1736,85.694225,40.12246667
1737,83.971375,36.9763
1738,77.44815,28.45916667
1739,84.152375,37.27556667
1740,85.149475,39.0729
1741,85.30705,39.396
1742,74.772575,25.2288
1743,75.244375,25.51223333
1744,77.435775,32.53343333
1745,78.10225,35.31493333
1746,78.1223,34.23986667
1747,76.0968,28.67236667
1748,76.041975,27.85373333
1749,78.838175,30.85746667
1750,78.1649,30.93543333
1751,77.458025,30.9229
1752,76.765575,27.59866667
1753,75.655825,27.27536667
1754,75.94235,27.6337
1755,75.894975,27.6634
1756,75.58335,26.92633333
1757,75.30105,25.8524
1758,67.503025,34.16293333
1759,67.68275,34.1668
1760,69.237225,34.16943333
1761,70.871875,34.1419
1762,71.66385,34.14726667
1763,72.238825,34.16423333
1764,72.819525,34.1739
1765,73.65985,34.18363333
1766,74.47745,34.19086667
1767,75.29685,34.20463333
1768,75.94545,34.2142
1769,76.003675,34.21486667
1770,77.413575,34.22603333
1771,79.089175,34.25173333
1772,78.16005,31.8129
1773,77.45965,30.38213333
1774,77.439125,31.8029
1775,77.4227,33.20773333
1776,77.422325,33.24896667
1777,75.777625,26.33436667
1778,76.09445,27.86573333
1779,77.247175,28.09983333
1780,64.513,35.129
1781,64.56025,35.12833333
1782,65.959075,35.1404
1783,66.70475,35.14356667
1784,67.518275,35.1607
1785,67.63765,35.1598
1786,69.237275,35.18746667
1787,70.853725,35.21566667
1788,71.649375,35.2256
1789,72.421325,35.23763333
1790,72.978,35.2271
1791,73.636775,35.21983333
1792,74.465475,35.26726667
1793,75.2821,35.27973333
1794,75.9285,35.29056667
1795,75.984675,35.29073333
1796,79.0619,35.3343
1797,75.87085,26.49696667
1798,75.776725,26.38746667
1799,75.35,25.53203333
1800,75.1577,25.63863333
1801,75.307975,25.80453333
1802,75.2918,25.84326667
1803,75.797125,26.3559
1804,77.39455,28.38736667
1805,77.267725,28.2291
1806,75.88545,26.456
1807,85.662,40.1443
1808,85.5793,39.9674
1809,75.126025,25.65523333
1810,77.40835,28.34526667
1811,77.466775,28.42216667
1812,77.14345,28.0165
1813,74.743675,25.25526667
1814,55.756225,77.10573333
1815,55.45645,77.83406667
1816,55.217725,78.49446667
1817,54.927725,79.2852
1818,54.782775,79.8464
1819,54.690925,80.08816667
1820,54.445075,80.4837
1821,54.408675,80.53636667
1822,54.353325,80.61643333
1823,54.077925,81.01883333
1824,53.746425,81.49673333
1825,53.1029,82.49136667
1826,47.07195,81.49176667
1827,46.871,81.4561
1828,54.18565,85.1953
1829,49.7206,82.09446667
1830,47.7597,81.60943333
1831,59.3487,79.03606667
1832,59.431225,79.16013333
1833,55.773225,76.9756
1834,46.88965,81.42383333
1835,47.09365,81.464
1836,54.7339,85.6822
1837,58.62515,89.4812
1838,59.44915,79.18466667
1839,59.784975,79.64496667
1840,60.0409,80.0039
1841,62.7011,83.7343
1842,63.258725,86.05186667
1843,63.2453,86.1332
1844,62.99745,87.63553333
1845,62.10025,93.07903333
1846,45.67645,81.24416667
1847,43.216375,80.8026
1848,47.451175,81.52503333
1849,54.718325,85.71546667
1850,55.63435,70.385
1851,55.9093,72.25636667
1852,53.40895,74.4311
1853,53.220025,74.55043333
1854,52.7338,74.8575
1855,55.799675,76.87036667
1856,54.1958,85.16326667
1857,54.87745,24.63666667
1858,54.91015,24.63443333
1859,58.54065,24.85806667
1860,58.02105,52.61543333
